_id,name,price,description,image,category,__v
64346210b4a92de07f4e0080,Garlic Sesame Noodles,100,"Garlic sesame noodles are a flavorful and easy-to-make dish that can be served as a side or a main. The noodles are cooked until al dente and then tossed in a sauce made from garlic, sesame oil, soy sauce, and a touch of honey for sweetness. Garnished with green onions or sesame seeds, it's a delicious and satisfying meal that can be enjoyed hot or cold.",,6434490cb4a92de07f4e0002,0
6434622cb4a92de07f4e0082,Lo Mein,100,"Lo mein is a Chinese dish made with egg noodles that are stir-fried with vegetables, meat, or seafood. The noodles are cooked until tender and then tossed with a sauce made from soy sauce, oyster sauce, and sesame oil, along with garlic, ginger, and other seasonings. It's a popular and satisfying dish that can be customized with a variety of ingredients to suit your taste.",,6434490cb4a92de07f4e0002,0
6434624ab4a92de07f4e0084,Vegetable Chow Mein,100,"Vegetable chow mein is a stir-fried noodle dish made with thin wheat noodles, vegetables like cabbage, carrots, and bean sprouts, and a flavorful sauce made from soy sauce, oyster sauce, and sesame oil. It's a delicious and healthy dish that's quick and easy to make, perfect for a vegetarian meal or a side dish.",,6434490cb4a92de07f4e0002,0
6434626ab4a92de07f4e0086,General Tso’s Tofu,100,"General Tso's tofu is a vegetarian version of the popular Chinese-American dish, General Tso's chicken. Cubes of tofu are fried until crispy and then tossed in a sweet and spicy sauce made with soy sauce, rice vinegar, hoisin sauce, and chili flakes. Served over rice and garnished with scallions, it's a delicious and satisfying meal with bold flavors and textures.",,6434490cb4a92de07f4e0002,0
64346291b4a92de07f4e0088,Chinese Okra Salad,100,"Chinese okra salad is a refreshing and light dish made with thinly sliced okra, garlic, chili peppers, and sesame oil. The okra is blanched and then marinated in a dressing made from soy sauce, rice vinegar, and sugar, giving it a sweet and tangy flavor. It's a perfect side dish for a summer barbecue or a light lunch.",,6434490cb4a92de07f4e0002,0
643462acb4a92de07f4e008a,Mango Chilli Chicken,100,"Mango chili chicken is a flavorful and spicy dish made with chicken breast, fresh mango, garlic, and chili peppers. The chicken is marinated in a mixture of spices and then cooked until tender and juicy. The mango adds a sweet and fruity flavor that balances out the heat of the chili peppers. Served with rice or naan bread, it's a delicious and satisfying meal that's perfect for any occasion.",,6434490cb4a92de07f4e0002,0
643462d4b4a92de07f4e008c,Garlic Soya Chicken,100,"Garlic soya chicken is a savory and delicious dish made with chicken breast, garlic, soy sauce, and brown sugar. The chicken is marinated in a mixture of garlic, soy sauce, and sugar, giving it a sweet and savory flavor. The chicken is then cooked until tender and juicy, and served with rice or vegetables. It's a quick and easy meal that's perfect for a weeknight dinner.",,6434490cb4a92de07f4e0002,0
643462f0b4a92de07f4e008e,Chilli Fish,100,"Chili fish is a spicy and flavorful dish made with fish fillets, chili peppers, garlic, and ginger. The fish is coated in a mixture of spices and then pan-fried until crispy and golden brown. The chili peppers add a bold and spicy flavor that complements the mild taste of the fish. Served with rice and vegetables, it's a delicious and satisfying meal that's perfect for seafood lovers.",,6434490cb4a92de07f4e0002,0
6434630fb4a92de07f4e0090,Chinese Chicken Fried Rice,100,"Chinese chicken fried rice is a classic dish made with cooked rice, diced chicken, scrambled eggs, and a variety of vegetables like peas, carrots, and onions. The ingredients are stir-fried together in a wok or a pan with soy sauce and other seasonings like garlic and ginger, giving the dish a savory and aromatic flavor. It's a simple and delicious meal that can be made in under 30 minutes.",,6434490cb4a92de07f4e0002,0
64346331b4a92de07f4e0092,Chinese Mixed Fried Rice,100,"Chinese mixed fried rice is a flavorful and satisfying dish made with a variety of ingredients like shrimp, pork, eggs, and vegetables like peas, carrots, and onions. The ingredients are stir-fried together with cooked rice and seasoned with soy sauce, oyster sauce, and other seasonings, giving the dish a rich and savory flavor. It's a versatile dish that can be made with any combination of ingredients you have on hand.",,6434490cb4a92de07f4e0002,0
6434646fb4a92de07f4e0094,Vegan Poke Bowl,100,"A vegan poke bowl is a delicious and healthy meal made with a variety of plant-based ingredients like marinated tofu, avocado, cucumber, carrots, and edamame. The ingredients are arranged on a bed of rice and drizzled with a flavorful dressing made with soy sauce, rice vinegar, and sesame oil. The dish is then topped with sesame seeds and nori for added flavor and texture. It's a refreshing and nutritious meal that's perfect for a light lunch or dinner.",,6434495ab4a92de07f4e0004,0
643464adb4a92de07f4e0096,Kabocha Miso Soup,100,"Kabocha Miso Soup is a Japanese soup that is made with kabocha squash, miso paste, and dashi stock. The soup is savory, slightly sweet, and has a creamy texture. The kabocha squash adds a delicious depth of flavor, while the miso paste gives it a rich umami taste. It's a hearty and comforting soup that is perfect for cold weather or any time you're in the mood for something cozy and delicious.",,6434495ab4a92de07f4e0004,0
643464cfb4a92de07f4e0098,Vegetarian Japanese Curry,100,"Vegetarian Japanese Curry is a hearty and flavorful dish that is perfect for vegetarians or anyone looking for a meatless option. It's made with a variety of vegetables such as potatoes, carrots, onions, and bell peppers, cooked in a rich curry sauce made with Japanese curry roux, coconut milk, and soy sauce. The result is a delicious and comforting dish that is both filling and satisfying.",,6434495ab4a92de07f4e0004,0
643464f2b4a92de07f4e009a,Teriyaki Tofu,100,"Teriyaki Tofu is a popular Japanese dish made with tofu that has been marinated and glazed with a sweet and savory teriyaki sauce. The tofu is pan-fried until it's crispy on the outside, while still tender and soft on the inside. It's a delicious and healthy protein source that can be enjoyed on its own or as part of a larger meal.",,6434495ab4a92de07f4e0004,0
6434651bb4a92de07f4e009c,Kabocha Gratin,100,"Kabocha Gratin is a delicious and hearty Japanese dish made with kabocha squash, creamy white sauce, and cheese. The kabocha squash is sliced and baked in the creamy sauce until it's tender and golden brown on top. It's a perfect comfort food dish that is both filling and satisfying, with a delightful combination of flavors and textures.",,6434495ab4a92de07f4e0004,0
6434655cb4a92de07f4e009e,Inari Sushi,100,"Inari Sushi is a type of Japanese sushi that consists of a seasoned sushi rice filling that is stuffed inside a deep-fried tofu pouch called Inari. The pouch is sweet, salty, and slightly savory, while the rice filling is usually flavored with vinegar and sugar. It's a delicious and convenient snack or meal option that is easy to eat and perfect for on-the-go.",,6434495ab4a92de07f4e0004,0
64346582b4a92de07f4e00a0,Soba Noodle Salad,100,"Soba Noodle Salad is a refreshing Japanese dish made with soba noodles, fresh vegetables, and a flavorful dressing. The soba noodles are made from buckwheat flour and have a nutty flavor and firm texture. The dressing is made with soy sauce, sesame oil, and rice vinegar, giving the salad a delicious umami flavor. It's a healthy and satisfying meal option that is perfect for warm weather.",,6434495ab4a92de07f4e0004,0
643465b1b4a92de07f4e00a2,Vegan Miso Soup,100,"Vegan Miso Soup is a classic Japanese soup made with miso paste, seaweed, tofu, and vegetables. It's a flavorful and comforting soup that is rich in umami flavor and packed with healthy ingredients. The miso paste gives the soup a savory taste, while the tofu and vegetables add texture and nutrition. It's a perfect dish for a light and healthy meal or as a starter to a larger meal.",,6434495ab4a92de07f4e0004,0
643465dcb4a92de07f4e00a4,Yaki Onigiri,100,"Yaki Onigiri is a grilled Japanese rice ball that is crispy on the outside and soft on the inside. The rice ball is typically brushed with soy sauce or miso paste and then grilled until it's golden brown. It's a simple and delicious snack or meal option that can be eaten on its own or served with a variety of toppings, such as seaweed, pickled plum, or grilled salmon.",,6434495ab4a92de07f4e0004,0
64346603b4a92de07f4e00a6,Sushi,100,"Sushi is a traditional Japanese dish that is made with seasoned sushi rice and various ingredients, such as raw or cooked seafood, vegetables, and egg, wrapped in seaweed (nori), or rolled in a sheet of thinly sliced cucumber or soy paper. Sushi is often served with soy sauce, wasabi, and pickled ginger, and it's a popular and healthy meal or snack option worldwide.",,6434495ab4a92de07f4e0004,0
64346627b4a92de07f4e00a8,Sashimi,100,"Sashimi is a Japanese delicacy that consists of thin slices of raw seafood, such as tuna, salmon, and squid, served with soy sauce and wasabi. The seafood is sliced into small, bite-sized pieces and is often presented in a decorative arrangement. Sashimi is highly regarded for its fresh taste, delicate texture, and purity of flavor. It's a popular dish in Japanese cuisine and enjoyed by seafood lovers worldwide.",,6434495ab4a92de07f4e0004,0
6434664ab4a92de07f4e00aa,Unagi,100,Unagi is a Japanese dish that consists of grilled freshwater eel that is glazed with a sweet soy-based sauce. The eel is typically filleted and then grilled over charcoal until it's crispy on the outside and tender on the inside. Unagi is a rich and savory dish that is often served over a bed of rice and enjoyed as a main course or as part of a larger meal.,,6434495ab4a92de07f4e0004,0
6434666bb4a92de07f4e00ac,Tempura,100,"Tempura is a Japanese dish made by deep-frying seafood, vegetables, and other ingredients in a light batter. The batter is usually made with a mixture of flour, egg, and ice-cold water, which gives the dish a crispy and airy texture. Tempura is often served with a dipping sauce made of soy sauce, mirin, and dashi. It's a popular and delicious dish that can be enjoyed as a snack or as part of a larger meal.",,6434495ab4a92de07f4e0004,0
64346693b4a92de07f4e00ae,Yakitori,100,"Yakitori is a Japanese dish that consists of grilled chicken skewers that are seasoned with soy sauce and other spices. The chicken is usually cut into small, bite-sized pieces and then threaded onto bamboo skewers before grilling over charcoal. Yakitori is often served with a variety of dipping sauces, such as teriyaki, garlic soy sauce, or wasabi mayonnaise. It's a popular and flavorful dish that can be enjoyed as an appetizer or as a main course.",,6434495ab4a92de07f4e0004,0
643466afb4a92de07f4e00b0,Tempura udon,100,"Tempura Udon is a classic Japanese noodle soup that consists of thick udon noodles in a savory broth made of dashi, soy sauce, and mirin. The soup is often served with crispy tempura pieces of shrimp, vegetables, or seafood on top, adding a delicious crunchy texture to the dish. Tempura Udon is a comforting and filling meal that is enjoyed in Japan throughout the year.",,6434495ab4a92de07f4e0004,0
643466d1b4a92de07f4e00b2,Hitsumabushi,100,"Hitsumabushi is a popular dish from Nagoya, Japan, that consists of grilled eel served over a bed of rice. The dish is typically served with condiments such as nori seaweed, green onions, wasabi, and dashi broth. The eel is first enjoyed plain, then with the condiments mixed in, and finally with the broth poured over it. It's a flavorful and satisfying dish that is popular with both locals and tourists.",,6434495ab4a92de07f4e0004,0
643466edb4a92de07f4e00b4,Chankonabe,100,"Chankonabe is a hearty Japanese stew that is typically eaten by sumo wrestlers as part of their training diet. The stew is made with a variety of ingredients such as chicken, fish, tofu, vegetables, and noodles, cooked in a rich broth made with soy sauce, mirin, and sake. Chankonabe is a filling and nutritious dish that is perfect for cold weather or after a heavy workout.",,6434495ab4a92de07f4e0004,0
64346783b4a92de07f4e00b6,Tofu Pad Thai,100,"Tofu Pad Thai is a vegan version of the popular Thai noodle dish, Pad Thai. The dish typically consists of stir-fried rice noodles with tofu, vegetables, and peanuts, and is flavored with a tangy and slightly sweet tamarind sauce. Tofu Pad Thai is a tasty and healthy meal option that can be enjoyed by vegetarians and vegans, as well as those who are looking for a lighter alternative to the traditional dish.",,643449c2b4a92de07f4e0006,0
643467a8b4a92de07f4e00b8,Thai Coconut Rice,100,"Thai Coconut Rice is a fragrant and creamy side dish that is made with jasmine rice cooked in coconut milk and seasoned with lemongrass, kaffir lime leaves, and ginger. The dish has a delicate sweetness and a subtle aroma that complements spicy Thai dishes. Thai Coconut Rice is a popular and delicious addition to any Thai meal or can be enjoyed on its own.",,643449c2b4a92de07f4e0006,0
643467cab4a92de07f4e00ba,Peanut Sauce,100,"Peanut sauce is a thick and creamy sauce made from ground roasted peanuts, coconut milk, soy sauce, and spices such as ginger, garlic, and chili. The sauce has a rich and nutty flavor and is often used in Southeast Asian cuisine as a dipping sauce for satay skewers, noodles, or vegetables. Peanut sauce can also be used as a marinade or salad dressing and is a versatile and delicious condiment that can add flavor to many dishes.",,643449c2b4a92de07f4e0006,0
643467eeb4a92de07f4e00bc,Thai Pineapple Fried Rice,100,"Thai Pineapple Fried Rice is a sweet and savory dish that is a popular menu item in Thai restaurants. The dish is made with cooked rice, chunks of fresh pineapple, shrimp or chicken, vegetables, and a blend of seasonings such as fish sauce, soy sauce, and curry powder. The combination of juicy pineapple, savory meat, and aromatic spices makes this dish a delicious and unique experience for the taste buds.",,643449c2b4a92de07f4e0006,0
64346838b4a92de07f4e00be,Thai Fruit Salad,100,"Thai Fruit Salad, also known as Yam Polamai, is a colorful and refreshing dish that consists of a variety of tropical fruits such as mango, papaya, pineapple, and dragon fruit, tossed in a sweet and tangy dressing made with lime juice, fish sauce, and chili. The dish is often topped with roasted peanuts or coconut flakes for added crunch and texture. Thai Fruit Salad is a perfect dessert or a light and healthy snack on a hot day.",,643449c2b4a92de07f4e0006,0
643468e6b4a92de07f4e00c0,Spicy Thai Noodles,100,"Spicy Thai Noodles, also known as Pad Kee Mao, is a popular Thai street food dish that consists of wide rice noodles stir-fried with vegetables, meat or tofu, and a spicy sauce made with garlic, chili, and basil. The dish has a bold and intense flavor that is both spicy and savory, making it a popular choice for those who enjoy bold and spicy dishes. Spicy Thai Noodles are a quick and easy meal option that can be customized to suit individual preferences.",,643449c2b4a92de07f4e0006,0
64346912b4a92de07f4e00c2,Thai Pumpkin Soup,100,"Thai Pumpkin Soup, also known as Gang Fak Tong, is a creamy and aromatic soup that is made with pumpkin, coconut milk, and a blend of Thai spices such as lemongrass, galangal, and kaffir lime leaves. The soup has a sweet and savory flavor and a velvety texture that makes it a comforting and satisfying meal option. Thai Pumpkin Soup is a perfect choice for a cozy night in or a warming meal on a chilly day.",,643449c2b4a92de07f4e0006,0
6434693cb4a92de07f4e00c4,Sesame Cucumber Salad,100,"Sesame Cucumber Salad is a refreshing and flavorful salad that is made with sliced cucumbers, sesame seeds, and a dressing made with soy sauce, rice vinegar, and sesame oil. The salad has a crunchy texture and a tangy flavor that makes it a perfect side dish for Asian-inspired meals. Sesame Cucumber Salad is a simple and healthy dish that can be made in minutes and enjoyed as a light and refreshing snack or a side dish.",,643449c2b4a92de07f4e0006,0
6434697db4a92de07f4e00c6,Tom Yum Prawns,100,"Tom Yum Prawns is a classic Thai soup that is made with fresh prawns, lemongrass, galangal, kaffir lime leaves, chili, and a blend of herbs and spices. The soup has a spicy and sour flavor that is both bold and refreshing, making it a popular choice for seafood lovers. Tom Yum Prawns can be enjoyed as a soup or served over steamed rice for a satisfying and flavorful meal.",,643449c2b4a92de07f4e0006,0
643469a7b4a92de07f4e00c8,Prawn And Pork On Sugarcane Sticks,100,"Prawn and Pork on Sugarcane Sticks, also known as Chao Tom, is a popular Vietnamese appetizer that consists of minced prawn and pork meat skewered onto sugarcane sticks and grilled to perfection. The skewers have a sweet and savory flavor and a juicy texture that makes them a delicious and satisfying snack or appetizer. Prawn and Pork on Sugarcane Sticks are often served with a side of sweet and sour dipping sauce for added flavor.",,643449c2b4a92de07f4e0006,0
643469c6b4a92de07f4e00ca,Chicken With Chillies & Cashews,100,"Chicken with Chilies & Cashews is a flavorful and aromatic stir-fry dish that is made with sliced chicken breast, dried red chilies, cashews, and a blend of Chinese spices such as Szechuan peppercorns, ginger, and garlic. The dish has a bold and spicy flavor and a crunchy texture from the cashews. Chicken with Chilies & Cashews is a popular dish in Sichuan cuisine and can be served with steamed rice for a satisfying and filling meal.",,643449c2b4a92de07f4e0006,0
643469ebb4a92de07f4e00cc,Chicken Satay With Peanut Sauce,100,"Chicken Satay with Peanut Sauce is a popular Southeast Asian dish that consists of marinated and grilled chicken skewers served with a rich and creamy peanut dipping sauce. The chicken is seasoned with a blend of spices such as turmeric, cumin, and coriander, giving it a flavorful and aromatic taste. The peanut sauce is made with roasted peanuts, coconut milk, and a blend of spices, giving it a sweet and savory flavor that complements the chicken perfectly. Chicken Satay with Peanut Sauce is a great appetizer or main dish for any occasion.",,643449c2b4a92de07f4e0006,0
64346a0fb4a92de07f4e00ce,Stir Fried Prawns,100,"Stir-Fried Prawns is a classic Chinese dish that consists of fresh prawns stir-fried with garlic, ginger, and a blend of Chinese spices such as soy sauce and oyster sauce. The prawns are cooked until they are tender and juicy, and the dish has a savory and slightly sweet flavor. Stir-Fried Prawns can be served over steamed rice or noodles for a satisfying and flavorful meal.",,643449c2b4a92de07f4e0006,0
64346a34b4a92de07f4e00d0,Thai turkey burgers,100,"Thai Turkey Burgers are a unique and flavorful twist on the classic American burger. The patties are made with ground turkey, Thai spices such as ginger, lemongrass, and fish sauce, and are topped with a spicy and tangy Sriracha mayo sauce. These burgers have a juicy and savory taste with a hint of sweetness from the spices. They are perfect for a summer barbecue or a quick and easy weeknight dinner.",,643449c2b4a92de07f4e0006,0
64346a4db4a92de07f4e00d2,Thai chicken curry,100,"Thai Chicken Curry is a popular dish in Thai cuisine that consists of tender chunks of chicken cooked in a rich and flavorful curry sauce. The sauce is made with coconut milk, Thai spices such as lemongrass, ginger, and green chilies, and is served over steamed rice. This dish has a creamy and slightly sweet taste with a hint of spiciness that can be adjusted to taste. It's a perfect comfort food for any season.",,643449c2b4a92de07f4e0006,0
64346aa8b4a92de07f4e00d4,Ital Stew,100,"Ital Stew is a vegan dish that originates from Rastafarian cuisine in Jamaica. The stew is made with a variety of vegetables such as carrots, potatoes, yams, and plantains, along with beans, coconut milk, and Jamaican spices such as thyme and scallions. The dish has a rich and savory taste and is often served with rice or bread. Ital Stew is a healthy and hearty meal that is perfect for vegetarians and meat-eaters alike.",,643449e8b4a92de07f4e0008,0
64346ac8b4a92de07f4e00d6,Maque Choux,100,"Maque Choux is a traditional Cajun and Creole dish from Louisiana that consists of corn, onions, peppers, and tomatoes, cooked in butter and flavored with Cajun spices. This savory side dish is often served with seafood, meat, or rice and has a sweet and slightly spicy taste that is perfect for a summer barbecue or a cozy winter meal.",,643449e8b4a92de07f4e0008,0
64346ae5b4a92de07f4e00d8,Festival,100,"Festival is a popular Jamaican street food that is made from a mixture of cornmeal, flour, and spices, rolled into small balls and deep-fried until golden brown. This crispy and flavorful snack is often served with Jamaican jerk chicken or fish, and has a sweet and savory taste that is perfect for a quick bite on the go.",,643449e8b4a92de07f4e0008,0
64346b0fb4a92de07f4e00da,Fried Green Tomatoes,100,"Fried Green Tomatoes are a southern American dish made by slicing unripe green tomatoes, coating them in seasoned cornmeal or flour, and then frying until crispy and golden brown. This dish has a tangy and slightly tart taste that is balanced by the crispy texture and savory seasoning. Fried Green Tomatoes are often served as a side dish or as a snack with dipping sauces.",,643449e8b4a92de07f4e0008,0
64346b3cb4a92de07f4e00dc,Avocado Toast,100,"Avocado Toast is a simple and delicious breakfast or snack that consists of sliced avocado on top of toasted bread, often with additional toppings such as salt, pepper, lemon juice, chili flakes, or poached eggs. This dish is popular for its creamy texture and healthy fats, making it a nutritious and satisfying meal option.",,643449e8b4a92de07f4e0008,0
64346b62b4a92de07f4e00de,Classic Apple Pie,100,"Classic Apple Pie is a timeless dessert made by filling a buttery and flaky crust with a mixture of thinly sliced apples, sugar, cinnamon, and butter. This iconic pie is typically served warm with a scoop of vanilla ice cream or a dollop of whipped cream. Its sweet and spicy aroma and tender, juicy filling make it a comforting treat that is perfect for any occasion.",,643449e8b4a92de07f4e0008,0
64346b7eb4a92de07f4e00e0,Broccoli quinoa cakes,100,"Broccoli quinoa cakes are a delicious and healthy vegetarian dish made with a mixture of cooked quinoa, mashed broccoli, breadcrumbs, and eggs. The mixture is formed into patties and pan-fried until crispy and golden brown. These cakes are packed with nutrients and fiber, and can be served as a main dish or a side dish.",,643449e8b4a92de07f4e0008,0
64346b99b4a92de07f4e00e2,Pastrami Sandwich,100,"Pastrami Sandwich is a popular deli sandwich made with thinly sliced, smoky and savory pastrami, piled high on rye bread, and typically topped with mustard or Russian dressing and a slice of Swiss cheese. This classic sandwich is known for its bold flavors and satisfying texture, making it a staple in many delis and diners.",,643449e8b4a92de07f4e0008,0
64346bbab4a92de07f4e00e4,Chicken Over Rice,100,"Chicken Over Rice is a popular street food dish in many cities, especially in New York City. It is made with flavorful, tender, and thinly sliced chicken that is served over a bed of seasoned rice, typically with a side of lettuce, tomatoes, and a tangy white sauce. This quick and satisfying meal is perfect for lunch or dinner on-the-go.",,643449e8b4a92de07f4e0008,0
64346be1b4a92de07f4e00e6,Corn Dog,100,"A Corn Dog is a classic American carnival or fair food consisting of a hot dog on a stick coated in a thick layer of cornmeal batter and deep-fried until crispy and golden brown. It is a popular handheld snack that is easy to eat while walking around and enjoying the festivities. Corn Dogs can be served with ketchup, mustard, or any dipping sauce of your choice.",,643449e8b4a92de07f4e0008,0
64346c00b4a92de07f4e00e8,Beef Brisket,100,"Beef Brisket is a slow-cooked cut of beef that is tender and flavorful. It is usually seasoned with a dry rub of spices or marinated overnight before being smoked or roasted for several hours until it is fall-apart tender. Beef Brisket is often served as the centerpiece of a hearty meal and pairs well with sides like coleslaw, baked beans, or mac and cheese.",,643449e8b4a92de07f4e0008,0
64346c21b4a92de07f4e00ea,Chicken A La King,100,"Chicken à la King is a classic comfort food dish made with tender chunks of chicken, mushrooms, and colorful bell peppers in a creamy sauce flavored with sherry or white wine. It is usually served over toasted bread, rice, or noodles and garnished with fresh herbs like parsley or chives. Chicken à la King is a delicious and satisfying dish that is perfect for a cozy dinner at home.",,643449e8b4a92de07f4e0008,0
64346c46b4a92de07f4e00ec,Steak Diane,100,"Steak Diane is a classic dish made with pan-seared steak served in a rich and creamy sauce flavored with shallots, garlic, Worcestershire sauce, and brandy. The sauce is often finished with a touch of cream and fresh herbs like parsley or thyme. Steak Diane is a decadent and flavorful meal that is perfect for a special occasion or a romantic dinner for two.",,643449e8b4a92de07f4e0008,0
64346c94b4a92de07f4e00ee,Skordalia,100,"Skordalia is a traditional Greek dip made with mashed potatoes or soaked and mashed bread, garlic, olive oil, vinegar, and salt. Some versions also include almonds or walnuts. The mixture is blended into a smooth and creamy dip that is served cold as an appetizer or side dish. Skordalia has a tangy and garlicky flavor that pairs well with grilled meats, vegetables, or pita bread.",,64344a12b4a92de07f4e000a,0
64346cbfb4a92de07f4e00f0,Greek Lemon Potatoes,100,"Greek Lemon Potatoes are a classic dish that combines crispy roasted potatoes with a tangy lemon and herb flavor. Potatoes are marinated in olive oil, lemon juice, garlic, and oregano, and then roasted until golden and tender. It's a simple yet flavorful side dish that is perfect for any Greek or Mediterranean-inspired meal.",,64344a12b4a92de07f4e000a,0
64346ce3b4a92de07f4e00f2,Chickpea Gyro,100,"Chickpea gyro is a vegetarian take on the traditional Greek street food. Chickpeas are seasoned with garlic, oregano, and paprika, then pan-fried and served in a warm pita bread with fresh vegetables, tzatziki sauce, and feta cheese. It is a healthy and flavorful option that is perfect for lunch or dinner.",,64344a12b4a92de07f4e000a,0
64346d12b4a92de07f4e00f4,Jackfruit Gyro,100,"Jackfruit Gyro is a vegan twist on a classic Greek street food. Tender jackfruit is cooked in savory spices and stuffed into a warm pita bread with lettuce, tomatoes, onions, and a tangy tzatziki sauce. This flavorful and healthy dish is a perfect meatless option for gyro lovers.",,64344a12b4a92de07f4e000a,0
64346d39b4a92de07f4e00f6,Greek Green Beans,100,"Greek green beans, or fasolakia, are a classic Greek dish featuring tender green beans stewed in a rich tomato sauce with onions, garlic, and herbs like oregano and dill. Often served as a side dish or as a main course with crusty bread, this vegetarian-friendly dish is hearty, comforting, and bursting with flavor.",,64344a12b4a92de07f4e000a,0
64346d60b4a92de07f4e00f8,Spanakopita,100,"Spanakopita is a Greek savory pastry made with phyllo dough, spinach, feta cheese, and herbs. The filling is seasoned with dill, onion, and sometimes scallions or leeks. The phyllo dough is layered with the filling, creating a flaky and crispy exterior. It is commonly served as a snack or appetizer but can also be enjoyed as a main dish with a side salad.",,64344a12b4a92de07f4e000a,0
64346d7db4a92de07f4e00fa,Tzatziki,100,"Tzatziki is a classic Greek sauce made from strained yogurt, grated cucumber, garlic, olive oil, and herbs. It's a refreshing and tangy dip that's perfect for dipping pita bread or vegetables. It's also great as a topping for grilled meats, sandwiches, and salads. Tzatziki is easy to make and can be customized with your favorite herbs and spices.",,64344a12b4a92de07f4e000a,0
64346db5b4a92de07f4e00fc,Greek Chickpea Soup,100,"Greek chickpea soup, also known as Revithosoupa, is a hearty and flavorful dish made with chickpeas, vegetables, and herbs like garlic, onion, and oregano. The ingredients are simmered together in a flavorful broth until the chickpeas are tender and the soup has a thick and creamy texture. It's a comforting and nutritious meal that's perfect for cold winter days.",,64344a12b4a92de07f4e000a,0
64346dd7b4a92de07f4e00fe,Briam,100,"Briam is a traditional Greek dish that consists of roasted vegetables like zucchini, eggplant, bell peppers, and potatoes. The vegetables are seasoned with olive oil, garlic, and oregano, and then baked in the oven until they are tender and slightly charred. The dish is simple yet flavorful, and can be served as a side dish or a vegetarian main course. It's a healthy and delicious way to enjoy the flavors of the Mediterranean.",,64344a12b4a92de07f4e000a,0
64346e0cb4a92de07f4e0100,Giouvetsi,100,"Giouvetsi is a popular Greek dish made with tender beef or lamb, tomatoes, orzo pasta, and a blend of aromatic herbs and spices. The meat and pasta are cooked together in a tomato-based sauce until they are tender and infused with flavor. The dish is then topped with grated cheese and baked until the cheese is melted and bubbly. It's a hearty and satisfying dish that's perfect for sharing with family and friends.",,64344a12b4a92de07f4e000a,0
64346e25b4a92de07f4e0102,Moussaka,100,"Moussaka is a classic Greek dish that is made with layers of eggplant, seasoned ground meat, and a creamy béchamel sauce. The dish is then baked until it's golden and bubbly on top. It's a rich and flavorful dish that is often served as a main course and is popular throughout Greece and the Mediterranean region.",,64344a12b4a92de07f4e000a,0
64346e59b4a92de07f4e0104,Gemista,100,"Gemista is a popular Greek dish that consists of stuffed vegetables, usually tomatoes, peppers, and zucchini, filled with a mixture of rice, herbs, and spices. The vegetables are then baked in the oven until they are tender and the rice is cooked. It's a healthy and flavorful dish that is often served as a vegetarian main course or as a side dish to meat or fish.",,64344a12b4a92de07f4e000a,0
